Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Slovenia Open,2021-09-13,2021-09-19,3,Boulter K.,Zavatska K.,171.0,135.0,7-5,6-3,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Lovric P.,Riske A.,632.0,38.0,5-7,3-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Kalinskaya A.,Kovinic D.,145.0,63.0,6-0,6-4,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Falkner Z.,Krunic A.,542.0,176.0,3-6,1-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Martincova T.,Kucova K.,61.0,119.0,6-4,6-1,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Cristian J.,Putintseva Y.,127.0,44.0,4-6,4-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Paolini J.,Yastremska D.,87.0,53.0,7-6,4-1,,Yastremska D. Retired
Slovenia Open,2021-09-13,2021-09-19,3,Kuzmova V.,Mrdeza T.,149.0,225.0,6-2,6-3,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Martic P.,Juvan K.,42.0,103.0,3-6,4-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Errani S.,Kalinina A.,110.0,64.0,6-7,2-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Ferrando C.,Zidansek T.,318.0,34.0,1-6,1-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Pera B.,Bronzetti L.,90.0,167.0,6-2,3-6,3-6,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Mladenovic K.,Konjuh A.,68.0,82.0,6-0,6-4,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Kuzmova V.,Riske A.,149.0,38.0,6-3,3-6,3-6,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Putintseva Y.,Boulter K.,44.0,171.0,6-3,6-1,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Kalinskaya A.,Paolini J.,145.0,87.0,3-6,2-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Martincova T.,Cirstea S.,61.0,40.0,5-7,2-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Zidansek T.,Kalinina A.,34.0,64.0,,,,Kalinina A. Retired
Slovenia Open,2021-09-13,2021-09-19,3,Putintseva Y.,Bronzetti L.,44.0,167.0,6-3,6-2,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Juvan K.,Krunic A.,103.0,176.0,7-6,6-4,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Cirstea S.,Paolini J.,40.0,87.0,4-6,6-4,1-6,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Mladenovic K.,Riske A.,68.0,38.0,4-6,1-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Zidansek T.,Juvan K.,34.0,103.0,6-7,3-6,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Putintseva Y.,Paolini J.,44.0,87.0,6-1,3-6,4-6,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Riske A.,Juvan K.,38.0,103.0,6-0,6-4,,Completed
Slovenia Open,2021-09-13,2021-09-19,3,Riske A.,Paolini J.,38.0,87.0,6-7,2-6,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Sorribes Tormo S.,Zakharova A.,36.0,222.0,6-3,6-3,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Gracheva V.,Badosa P.,82.0,27.0,2-6,2-6,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Garcia C.,Potapova A.,60.0,92.0,2-6,6-7,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Cirstea S.,Kontaveit A.,37.0,30.0,4-6,4-6,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Dodin O.,Linette M.,94.0,59.0,2-6,6-7,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Zhang S.,Putintseva Y.,48.0,49.0,7-5,6-7,4-6,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Pavlyuchenkova A.,Konjuh A.,13.0,77.0,7-6,6-1,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Siniakova K.,Martincova T.,50.0,61.0,7-5,4-6,6-7,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Teichmann J.,Kerber A.,42.0,15.0,6-2,6-3,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Rybakina E.,Kudermetova V.,16.0,31.0,6-1,6-3,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Ferro F.,Riske A.,85.0,32.0,4-6,6-1,4-6,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Blinkova A.,Ostapenko J.,126.0,29.0,4-6,0-6,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Putintseva Y.,Swiatek I.,49.0,6.0,4-6,4-6,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Kvitova P.,Potapova A.,10.0,92.0,6-1,6-7,6-3,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Kontaveit A.,Badosa P.,30.0,27.0,6-3,6-4,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Rybakina E.,Linette M.,16.0,59.0,6-3,2-6,6-1,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Sakkari M.,Ostapenko J.,12.0,29.0,6-4,6-2,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Pavlyuchenkova A.,Martincova T.,13.0,61.0,6-7,6-7,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Bencic B.,Sorribes Tormo S.,11.0,36.0,6-2,6-3,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Teichmann J.,Riske A.,42.0,32.0,6-3,1-6,6-4,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Martincova T.,Sakkari M.,61.0,12.0,5-7,3-6,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Swiatek I.,Rybakina E.,6.0,16.0,7-6,6-2,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Kvitova P.,Teichmann J.,10.0,42.0,6-4,6-4,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Bencic B.,Kontaveit A.,11.0,30.0,4-6,3-6,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Sakkari M.,Swiatek I.,12.0,6.0,6-4,7-5,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Kontaveit A.,Kvitova P.,30.0,10.0,6-0,6-4,,Completed
Ostrava Open,2021-09-20,2021-09-26,3,Kontaveit A.,Sakkari M.,30.0,12.0,6-2,7-5,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Yastremska D.,Cornet A.,72.0,65.0,7-5,6-1,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Govortsova O.,Petkovic A.,136.0,64.0,2-6,2-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Kalinskaya A.,Kudermetova V.,151.0,31.0,6-7,6-4,2-6,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Vekic D.,Li A.,99.0,71.0,3-6,1-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Pegula J.,Frech M.,24.0,108.0,6-3,6-0,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Hontama M.,Garcia C.,200.0,59.0,6-3,6-0,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Rogers S.,Cabrera L.,43.0,172.0,6-2,6-1,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Inglis M.,Dolehide C.,130.0,181.0,4-6,6-2,6-4,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Hsieh S.W.,Clijsters K.,97.0,,6-3,5-7,6-3,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Doi M.,Bouzkova M.,111.0,91.0,6-3,6-7,6-3,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Flipkens K.,Collins D.,135.0,28.0,4-6,2-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Kostyuk M.,Kozlova K.,57.0,140.0,7-6,3-6,0-6,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Keys M.,Sasnovich A.,48.0,106.0,4-6,0-2,,Keys M. Retired
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Vondrousova M.,Tomljanovic A.,41.0,44.0,6-2,6-1,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Linette M.,Vandeweghe C.,54.0,143.0,6-1,6-4,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Teichmann J.,Kanepi K.,38.0,66.0,7-6,7-5,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Dart H.,Haddad Maia B.,141.0,116.0,6-1,3-6,6-1,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Paolini J.,Baptiste H.,61.0,174.0,5-7,3-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Martincova T.,Osorio M.,53.0,70.0,6-3,7-5,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Zidansek T.,Stephens S.,33.0,63.0,6-2,6-1,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Golubic V.,Anisimova A.,46.0,82.0,0-6,7-5,4-6,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Ruse E.G.,Giorgi C.,98.0,37.0,6-4,6-2,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Azarenka V.,Zhang S.,34.0,49.0,6-2,6-1,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Brengle M.,Kontaveit A.,87.0,23.0,4-6,3-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Yastremska D.,Mertens E.,72.0,18.0,1-6,3-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Jabeur O.,Hsieh S.W.,16.0,97.0,6-1,6-0,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Muguruza G.,Li A.,9.0,71.0,6-4,6-4,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Doi M.,Collins D.,111.0,28.0,6-4,3-6,5-7,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Ruse E.G.,Kozlova K.,98.0,140.0,7-5,6-2,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Bencic B.,Inglis M.,12.0,130.0,5-7,6-1,6-0,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Rybakina E.,Sasnovich A.,17.0,106.0,6-4,6-4,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Martincova T.,Zidansek T.,53.0,33.0,6-2,7-5,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Dart H.,Kudermetova V.,141.0,31.0,3-6,4-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Linette M.,Teichmann J.,54.0,38.0,2-6,4-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Svitolina E.,Anisimova A.,6.0,82.0,6-4,6-3,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Hontama M.,Kontaveit A.,200.0,23.0,,,,Kontaveit A. Retired
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Pegula J.,Petkovic A.,24.0,64.0,6-2,7-5,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Pavlyuchenkova A.,Vondrousova M.,13.0,41.0,3-6,2-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Rogers S.,Andreescu B.,43.0,20.0,6-4,7-5,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Baptiste H.,Azarenka V.,174.0,34.0,2-6,6-4,3-6,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Pegula J.,Jabeur O.,24.0,16.0,6-1,2-6,3-6,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Rybakina E.,Kudermetova V.,17.0,31.0,7-6,7-5,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Collins D.,Mertens E.,28.0,18.0,6-2,6-4,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Teichmann J.,Vondrousova M.,38.0,41.0,4-6,3-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Svitolina E.,Ruse E.G.,6.0,98.0,6-3,6-3,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Rogers S.,Hontama M.,43.0,200.0,4-6,7-6,1-6,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Muguruza G.,Azarenka V.,9.0,34.0,,,,Azarenka V. Retired
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Martincova T.,Bencic B.,53.0,12.0,2-6,6-7,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Vondrousova M.,Collins D.,41.0,28.0,6-7,6-0,7-6,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Hontama M.,Muguruza G.,200.0,9.0,3-6,2-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Svitolina E.,Jabeur O.,6.0,16.0,4-6,2-6,,Completed
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Bencic B.,Rybakina E.,12.0,17.0,4-6,1-3,,Bencic B. Retired
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Muguruza G.,Vondrousova M.,9.0,41.0,,,,Vondrousova M. Retired
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Jabeur O.,Rybakina E.,16.0,17.0,6-4,3-2,,Rybakina E. Retired
Chicago Fall Tennis Classic,2021-09-27,2021-10-03,3,Muguruza G.,Jabeur O.,9.0,16.0,3-6,6-3,6-0,Completed
Astana Open,2021-09-27,2021-10-02,3,Diatchenko V.,Tsurenko L.,133.0,161.0,1-6,1-3,,Diatchenko V. Retired
Astana Open,2021-09-27,2021-10-02,3,Van Uytvanck A.,Kulambayeva Z.,89.0,524.0,6-3,6-4,,Completed
Astana Open,2021-09-27,2021-10-02,3,Gasanova A.,Hatouka Y.,160.0,233.0,6-1,6-1,,Completed
Astana Open,2021-09-27,2021-10-02,3,Krunic A.,Boulter K.,166.0,157.0,3-6,6-3,7-5,Completed
Astana Open,2021-09-27,2021-10-02,3,Friedsam A.L.,Rodionova Ar.,131.0,150.0,4-6,6-4,6-2,Completed
Astana Open,2021-09-27,2021-10-02,3,Pliskova Kr.,Gracheva V.,129.0,88.0,3-6,6-7,,Completed
Astana Open,2021-09-27,2021-10-02,3,Potapova A.,Pattinama Kerkhove L.,80.0,149.0,7-5,6-1,,Completed
Astana Open,2021-09-27,2021-10-02,3,Konjuh A.,Radwanska U.,77.0,202.0,7-6,6-1,,Completed
Astana Open,2021-09-27,2021-10-02,3,Mladenovic K.,Danilina A.,62.0,287.0,6-4,6-7,6-4,Completed
Astana Open,2021-09-27,2021-10-02,3,Peterson R.,Voegele S.,86.0,121.0,7-5,4-6,6-3,Completed
Astana Open,2021-09-27,2021-10-02,3,Zakharova A.,Diyas Z.,210.0,109.0,6-7,6-4,5-7,Completed
Astana Open,2021-09-27,2021-10-02,3,Lapko V.,Niemeier J.,408.0,132.0,7-5,4-6,6-4,Completed
Astana Open,2021-09-27,2021-10-02,3,Vikhlyantseva N.,Cristian J.,170.0,126.0,6-4,5-7,2-6,Completed
Astana Open,2021-09-27,2021-10-02,3,Juvan K.,Minnen G.,94.0,76.0,2-6,7-6,6-4,Completed
Astana Open,2021-09-27,2021-10-02,3,Burel C.,Minella M.,79.0,214.0,5-2,,,Minella M. Retired
Astana Open,2021-09-27,2021-10-02,3,Putintseva Y.,Gorgodze E.,47.0,162.0,6-1,6-2,,Completed
Astana Open,2021-09-27,2021-10-02,3,Potapova A.,Mladenovic K.,80.0,62.0,1-6,6-4,6-3,Completed
Astana Open,2021-09-27,2021-10-02,3,Tsurenko L.,Gracheva V.,161.0,88.0,2-6,4-6,,Completed
Astana Open,2021-09-27,2021-10-02,3,Krunic A.,Juvan K.,166.0,94.0,6-4,6-3,,Completed
Astana Open,2021-09-27,2021-10-02,3,Van Uytvanck A.,Friedsam A.L.,89.0,131.0,6-4,3-6,6-4,Completed
Astana Open,2021-09-27,2021-10-02,3,Burel C.,Cristian J.,79.0,126.0,7-6,1-6,2-6,Completed
Astana Open,2021-09-27,2021-10-02,3,Peterson R.,Diyas Z.,86.0,109.0,6-2,6-2,,Completed
Astana Open,2021-09-27,2021-10-02,3,Konjuh A.,Gasanova A.,77.0,160.0,6-2,6-7,2-6,Completed
Astana Open,2021-09-27,2021-10-02,3,Lapko V.,Putintseva Y.,408.0,47.0,4-6,4-6,,Completed
Astana Open,2021-09-27,2021-10-02,3,Gracheva V.,Van Uytvanck A.,88.0,89.0,4-6,4-6,,Completed
Astana Open,2021-09-27,2021-10-02,3,Krunic A.,Cristian J.,166.0,126.0,4-6,3-6,,Completed
Astana Open,2021-09-27,2021-10-02,3,Putintseva Y.,Gasanova A.,47.0,160.0,6-3,4-6,6-0,Completed
Astana Open,2021-09-27,2021-10-02,3,Potapova A.,Peterson R.,80.0,86.0,4-6,7-6,4-6,Completed
Astana Open,2021-09-27,2021-10-02,3,Van Uytvanck A.,Cristian J.,89.0,126.0,6-3,6-3,,Completed
Astana Open,2021-09-27,2021-10-02,3,Putintseva Y.,Peterson R.,47.0,86.0,6-2,6-4,,Completed
Astana Open,2021-09-27,2021-10-02,3,Putintseva Y.,Van Uytvanck A.,47.0,89.0,6-1,4-6,3-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Li A.,Doi M.,69.0,109.0,2-6,7-5,5-7,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Ferro F.,Begu I.,83.0,61.0,2-6,6-7,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Putintseva Y.,Petkovic A.,43.0,74.0,7-6,6-1,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Stephens S.,Watson H.,73.0,57.0,6-7,7-5,6-1,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Kozlova K.,Samsonova L.,136.0,42.0,4-6,6-7,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Peterson R.,Linette M.,76.0,54.0,6-3,3-6,2-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Zhang S.,Kostyuk M.,48.0,58.0,3-6,6-1,2-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Cornet A.,Ruse E.G.,64.0,92.0,6-3,7-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Volynets K.,Martic P.,182.0,45.0,4-6,4-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Hontama M.,Paolini J.,161.0,63.0,0-6,6-3,2-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Krueger A.,Martincova T.,609.0,52.0,2-6,6-7,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Keys M.,Kanepi K.,50.0,60.0,6-0,7-5,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Osorio M.,Sasnovich A.,71.0,100.0,0-6,4-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Kalinina A.,Rogers S.,62.0,44.0,6-7,2-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Brengle M.,Hsieh S.W.,88.0,96.0,1-6,6-7,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Parks A.,Rus A.,245.0,68.0,0-6,1-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Garcia C.,Flipkens K.,59.0,132.0,5-7,6-4,6-0,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Schmiedlova A.,Konjuh A.,85.0,78.0,2-6,2-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Yastremska D.,Jacquemot E.,75.0,374.0,6-2,6-4,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Trevisan M.,Bouzkova M.,66.0,93.0,6-4,6-7,6-4,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Sevastova A.,Hercog P.,65.0,123.0,3-6,6-2,6-0,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Golubic V.,Vondrousova M.,46.0,37.0,6-1,4-6,6-3,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Sharma A.,Vekic D.,102.0,99.0,6-4,2-6,6-3,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Siniakova K.,Clijsters K.,53.0,1476.0,6-1,2-6,6-2,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Zheng S.,Frech M.,89.0,106.0,1-6,4-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Hibino N.,Diyas Z.,121.0,108.0,3-6,3-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Davis L.,Parrizas Diaz N.,97.0,70.0,6-2,7-5,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Scott K.,Anisimova A.,439.0,81.0,1-6,1-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Kovinic D.,Sherif M.,87.0,72.0,1-6,3-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Liu C.,Kalinskaya A.,94.0,151.0,3-6,6-2,1-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Liang E.S.,Riske A.,224.0,51.0,2-6,2-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Arconada U.M.,Tomljanovic A.,189.0,47.0,0-6,2-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Martincova T.,Svitolina E.,52.0,7.0,2-6,5-7,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Martic P.,Swiatek I.,45.0,4.0,1-6,3-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Samsonova L.,Kudermetova V.,42.0,31.0,2-6,3-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Doi M.,Cirstea S.,109.0,40.0,2-6,3-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Mertens E.,Paolini J.,18.0,63.0,6-3,4-6,4-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Kostyuk M.,Halep S.,58.0,17.0,6-7,1-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Hsieh S.W.,Ostapenko J.,96.0,29.0,3-6,0-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Linette M.,Azarenka V.,54.0,32.0,5-7,0-3,,Linette M. Retired
BNP Paribas Open,2021-10-06,2021-10-17,3,Begu I.,Teichmann J.,61.0,39.0,7-5,6-1,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Pavlyuchenkova A.,Keys M.,13.0,50.0,6-3,6-1,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Rogers S.,Kucova K.,44.0,112.0,6-2,6-2,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Sasnovich A.,Raducanu E.,100.0,22.0,6-2,6-4,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Kvitova P.,Rus A.,11.0,68.0,6-2,6-2,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Putintseva Y.,Rybakina E.,43.0,16.0,6-2,7-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Stephens S.,Pegula J.,73.0,24.0,2-6,3-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Cornet A.,Fernandez L.A.,64.0,28.0,2-6,3-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Sevastova A.,Jabeur O.,65.0,14.0,2-6,7-6,3-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Tomljanovic A.,Muguruza G.,47.0,6.0,6-3,1-6,6-3,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Sorribes Tormo S.,Kalinskaya A.,35.0,151.0,3-6,6-4,2-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Konjuh A.,Zidansek T.,78.0,33.0,4-6,7-5,3-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Giorgi C.,Anisimova A.,38.0,81.0,4-6,1-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Frech M.,Pliskova Ka.,106.0,3.0,5-7,2-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Trevisan M.,Kontaveit A.,66.0,20.0,3-6,2-5,,Trevisan M. Retired
BNP Paribas Open,2021-10-06,2021-10-17,3,Diyas Z.,Krejcikova B.,108.0,5.0,4-6,6-3,1-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Garcia C.,Gauff C.,59.0,19.0,3-6,7-6,1-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Yastremska D.,Badosa P.,75.0,27.0,4-6,6-2,2-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Kerber A.,Siniakova K.,15.0,53.0,6-1,6-7,7-5,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Golubic V.,Sakkari M.,46.0,9.0,5-7,6-3,6-2,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Davis L.,Collins D.,97.0,25.0,1-6,,,Davis L. Retired
BNP Paribas Open,2021-10-06,2021-10-17,3,Kasatkina D.,Sharma A.,30.0,102.0,3-4,,,Sharma A. Retired
BNP Paribas Open,2021-10-06,2021-10-17,3,Haddad Maia B.,Sherif M.,115.0,72.0,6-3,6-0,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Riske A.,Andreescu B.,51.0,21.0,6-7,7-5,2-6,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Swiatek I.,Kudermetova V.,4.0,31.0,6-1,6-0,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Cirstea S.,Svitolina E.,40.0,7.0,6-4,4-6,6-7,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Begu I.,Rogers S.,61.0,44.0,0-6,2-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Ostapenko J.,Putintseva Y.,29.0,43.0,6-3,2-6,6-3,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Sasnovich A.,Halep S.,100.0,17.0,7-5,6-4,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Pegula J.,Paolini J.,24.0,63.0,6-4,6-1,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Azarenka V.,Kvitova P.,32.0,11.0,7-5,6-4,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Fernandez L.A.,Pavlyuchenkova A.,28.0,13.0,5-7,6-3,6-4,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Kerber A.,Kasatkina D.,15.0,30.0,6-2,1-6,6-4,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Kalinskaya A.,Golubic V.,151.0,46.0,1-6,6-1,6-3,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Andreescu B.,Kontaveit A.,21.0,20.0,6-7,3-6,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Pliskova Ka.,Haddad Maia B.,3.0,115.0,3-6,5-7,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Jabeur O.,Collins D.,14.0,25.0,6-1,6-3,,Completed
BNP Paribas Open,2021-10-06,2021-10-17,3,Zidansek T.,Tomljanovic A.,33.0,47.0,4-6,3-6,,Completed
